epoch,step,test_accuracy,test_loss,train_loss,val_accuracy,val_loss
47,47,,,0.6760588884353638,,
47,47,,,,0.5,0.6627385020256042
48,48,,,0.6744510531425476,,
48,48,,,,0.5,0.6607066988945007
49,49,,,0.672793447971344,,
49,49,,,,0.5099999904632568,0.658607006072998
50,50,,,0.671079695224762,,
50,50,,,,0.5099999904632568,0.6564289331436157
51,51,,,0.6693055033683777,,
51,51,,,,0.5099999904632568,0.6541699767112732
52,52,,,0.6674655079841614,,
52,52,,,,0.5099999904632568,0.6518248915672302
53,53,,,0.6655539870262146,,
53,53,,,,0.5099999904632568,0.6493890285491943
54,54,,,0.6635685563087463,,
54,54,,,,0.5099999904632568,0.6468578577041626
55,55,,,0.6615020632743835,,
55,55,,,,0.5199999809265137,0.6442257165908813
56,56,,,0.6593500375747681,,
56,56,,,,0.5199999809265137,0.6414890289306641
57,57,,,0.6571080088615417,,
57,57,,,,0.5299999713897705,0.6386436223983765
58,58,,,0.6547701358795166,,
58,58,,,,0.5299999713897705,0.6356863379478455
59,59,,,0.6523311734199524,,
59,59,,,,0.5299999713897705,0.6326108574867249
60,60,,,0.6497860550880432,,
60,60,,,,0.5299999713897705,0.6294151544570923
61,61,,,0.6471287608146667,,
61,61,,,,0.5400000214576721,0.6260936260223389
62,62,,,0.6443535685539246,,
62,62,,,,0.5400000214576721,0.6226436495780945
63,63,,,0.6414547562599182,,
63,63,,,,0.5400000214576721,0.6190594434738159
64,64,,,0.6384263634681702,,
64,64,,,,0.550000011920929,0.615337073802948
65,65,,,0.635261058807373,,
65,65,,,,0.550000011920929,0.6114709377288818
66,66,,,0.6319524645805359,,
66,66,,,,0.550000011920929,0.6074562668800354
67,67,,,0.6284940242767334,,
67,67,,,,0.5600000023841858,0.6032876372337341
68,68,,,0.6248771548271179,,
68,68,,,,0.5699999928474426,0.5989580750465393
69,69,,,0.6210956573486328,,
69,69,,,,0.5699999928474426,0.5944616794586182
70,70,,,0.6171402931213379,,
70,70,,,,0.5799999833106995,0.5897943377494812
71,71,,,0.6130014657974243,,
71,71,,,,0.5799999833106995,0.5849343538284302
72,72,,,0.608669638633728,,
72,72,,,,0.6000000238418579,0.5798817276954651
73,73,,,0.6041262745857239,,
73,73,,,,0.6000000238418579,0.5746312141418457
74,74,,,0.5993639826774597,,
74,74,,,,0.6000000238418579,0.5691455602645874
75,75,,,0.594362199306488,,
75,75,,,,0.6000000238418579,0.5634254217147827
76,76,,,0.5891069173812866,,
76,76,,,,0.6000000238418579,0.5574647784233093
77,77,,,0.5835800766944885,,
77,77,,,,0.6000000238418579,0.5512340664863586
78,78,,,0.5777567028999329,,
78,78,,,,0.6000000238418579,0.544638991355896
79,79,,,0.5715813040733337,,
79,79,,,,0.6000000238418579,0.5377604961395264
80,80,,,0.5650936961174011,,
80,80,,,,0.6000000238418579,0.5305739045143127
81,81,,,0.5582597255706787,,
81,81,,,,0.6100000143051147,0.5230185389518738
82,82,,,0.5510143041610718,,
82,82,,,,0.6100000143051147,0.5150622129440308
83,83,,,0.5433265566825867,,
83,83,,,,0.6200000047683716,0.5066755414009094
84,84,,,0.535162627696991,,
84,84,,,,0.6200000047683716,0.4978148937225342
85,85,,,0.5264787077903748,,
85,85,,,,0.6399999856948853,0.48843279480934143
86,86,,,0.5172260999679565,,
86,86,,,,0.6499999761581421,0.478476345539093
87,87,,,0.5073486566543579,,
87,87,,,,0.6700000166893005,0.46788927912712097
88,88,,,0.4967896342277527,,
88,88,,,,0.699999988079071,0.4566151797771454
89,89,,,0.48547932505607605,,
89,89,,,,0.7200000286102295,0.4445837140083313
90,90,,,0.4733460247516632,,
90,90,,,,0.7400000095367432,0.43173936009407043
91,91,,,0.46030884981155396,,
91,91,,,,0.75,0.4180220365524292
92,92,,,0.44628220796585083,,
92,92,,,,0.7599999904632568,0.4033676087856293
93,93,,,0.43117254972457886,,
93,93,,,,0.7799999713897705,0.38773560523986816
94,94,,,0.41489923000335693,,
94,94,,,,0.8100000023841858,0.3711118996143341
95,95,,,0.39739102125167847,,
95,95,,,,0.8199999928474426,0.353494256734848
96,96,,,0.37859439849853516,,
96,96,,,,0.8299999833106995,0.33488619327545166
97,97,,,0.3584768772125244,,
97,97,,,,0.8399999737739563,0.3153005540370941
98,98,,,0.3370293378829956,,
98,98,,,,0.8600000143051147,0.2947733402252197
99,99,,,0.314286470413208,,
99,99,,,,0.8799999952316284,0.27337878942489624
100,100,,,0.290364146232605,,
100,100,,,,0.8899999856948853,0.25126585364341736
101,101,,,0.26550978422164917,,
101,101,,,,0.9200000166893005,0.22859592735767365
102,102,,,0.24000829458236694,,
102,102,,,,0.9399999976158142,0.2055785059928894
103,103,,,0.21422922611236572,,
103,103,,,,0.9599999785423279,0.18250751495361328
104,104,,,0.188663050532341,,
104,104,,,,0.9700000286102295,0.15977735817432404
105,105,,,0.16385458409786224,,
105,105,,,,0.9700000286102295,0.1378318816423416
106,106,,,0.14035069942474365,,
106,106,,,,0.9900000095367432,0.11711744219064713
107,107,,,0.11863099038600922,,
107,107,,,,0.9900000095367432,0.09808860719203949
108,108,,,0.09910555928945541,,
108,108,,,,0.9900000095367432,0.08115913718938828
109,109,,,0.0820714682340622,,
109,109,,,,1.0,0.06657494604587555
110,110,,,0.06762754917144775,,
110,110,,,,1.0,0.05433507263660431
111,111,,,0.05565144494175911,,
111,111,,,,1.0,0.04429980367422104
112,112,,,0.04590228572487831,,
112,112,,,,1.0,0.03624371439218521
113,113,,,0.0380709134042263,,
113,113,,,,1.0,0.02987208217382431
114,114,,,0.03182472288608551,,
114,114,,,,1.0,0.024861834943294525
115,115,,,0.026847297325730324,,
115,115,,,,1.0,0.020921578630805016
116,116,,,0.022864045575261116,,
116,116,,,,1.0,0.01781468465924263
117,117,,,0.01965390145778656,,
117,117,,,,1.0,0.015351582318544388
118,118,,,0.017047734931111336,,
118,118,,,,1.0,0.013384834863245487
119,119,,,0.014917641878128052,,
119,119,,,,1.0,0.011800886131823063
120,120,,,0.013165651820600033,,
120,120,,,,1.0,0.010511953383684158
121,121,,,0.01171556394547224,,
121,121,,,,1.0,0.009450896643102169
122,122,,,0.010507511906325817,,
122,122,,,,1.0,0.008566237054765224
123,123,,,0.009493416175246239,,
123,123,,,,1.0,0.007818766869604588
124,124,,,0.008634733036160469,,
124,124,,,,1.0,0.007178585976362228
125,125,,,0.007901253178715706,,
125,125,,,,1.0,0.006623472087085247
126,126,,,0.007269112393260002,,
126,126,,,,1.0,0.006136464420706034
127,127,,,0.006719701457768679,,
127,127,,,,1.0,0.00570559361949563
128,128,,,0.006239095237106085,,
128,128,,,,1.0,0.005321757402271032
129,129,,,0.005816063843667507,,
129,129,,,,1.0,0.004978013690561056
130,130,,,0.005442196503281593,,
130,130,,,,1.0,0.004669536370784044
131,131,,,0.005110510159283876,,
131,131,,,,1.0,0.004391990136355162
132,132,,,0.004815482534468174,,
132,132,,,,1.0,0.004142188932746649
133,133,,,0.004552371334284544,,
133,133,,,,1.0,0.003917153924703598
134,134,,,0.004317161161452532,,
134,134,,,,1.0,0.003714202903211117
135,135,,,0.004106423351913691,,
135,135,,,,1.0,0.0035312960390001535
136,136,,,0.0039171334356069565,,
136,136,,,,1.0,0.003366204909980297
137,137,,,0.00374665972776711,,
137,137,,,,1.0,0.0032171413768082857
138,138,,,0.0035927260760217905,,
138,138,,,,1.0,0.0030823913402855396
139,139,,,0.003453322919085622,,
139,139,,,,1.0,0.0029605464078485966
140,140,,,0.003326724749058485,,
140,140,,,,1.0,0.0028502086643129587
141,141,,,0.00321140605956316,,
141,141,,,,1.0,0.0027501389849931
142,142,,,0.003106066258624196,,
142,142,,,,1.0,0.0026592963840812445
143,143,,,0.0030095542315393686,,
143,143,,,,1.0,0.0025766771286726
144,144,,,0.002920878119766712,,
144,144,,,,1.0,0.0025014220736920834
145,145,,,0.0028391717933118343,,
145,145,,,,1.0,0.0024327265564352274
146,146,,,0.0027636708691716194,,
146,146,,,,1.0,0.0023698736913502216
147,147,,,0.002693732036277652,,
147,147,,,,1.0,0.002312266966328025
148,148,,,0.002628766931593418,,
148,148,,,,1.0,0.002259322442114353
149,149,,,0.002568289404734969,,
149,149,,,,1.0,0.002210520673543215
150,150,,,0.0025118475314229727,,
150,150,,,,1.0,0.002165405545383692
151,151,,,0.0024590573739260435,,
151,151,,,,1.0,0.00212358171120286
152,152,,,0.0024095699191093445,,
152,152,,,,1.0,0.0020846747793257236
153,153,,,0.002363099716603756,,
153,153,,,,1.0,0.0020483415573835373
154,154,,,0.002319370862096548,,
154,154,,,,1.0,0.0020142917055636644
155,155,,,0.0022781258448958397,,
155,155,,,,1.0,0.0019822469912469387
156,156,,,0.0022391548845916986,,
156,156,,,,1.0,0.0019519706256687641
157,157,,,0.0022022684570401907,,
157,157,,,,1.0,0.0019232459599152207
158,158,,,0.0021672644652426243,,
158,158,,,,1.0,0.0018958842847496271
159,159,,,0.002134001115337014,,
159,159,,,,1.0,0.0018697099294513464
160,160,,,0.0021023033186793327,,
160,160,,,,1.0,0.0018445769092068076
161,161,,,0.0020720644388347864,,
161,161,,,,1.0,0.001820359961129725
162,162,,,0.0020431415177881718,,
162,162,,,,1.0,0.001796951168216765
163,163,,,0.0020154290832579136,,
163,163,,,,1.0,0.0017742663621902466
164,164,,,0.001988818868994713,,
164,164,,,,1.0,0.0017522360431030393
165,165,,,0.0019632282201200724,,
165,165,,,,1.0,0.0017307891976088285
166,166,,,0.001938586705364287,,
166,166,,,,1.0,0.0017098948592320085
167,167,,,0.0019148002611473203,,
167,167,,,,1.0,0.001689500524662435
168,168,,,0.0018918204586952925,,
168,168,,,,1.0,0.001669596997089684
169,169,,,0.0018695873441174626,,
169,169,,,,1.0,0.0016501470236107707
170,170,,,0.0018480458529666066,,
170,170,,,,1.0,0.0016311474610120058
171,171,,,0.0018270903965458274,,
171,171,,,,1.0,0.0016125920228660107
172,172,,,0.0018067867495119572,,
172,172,,,,1.0,0.0015944476472213864
173,173,,,0.00178705679718405,,
173,173,,,,1.0,0.0015767207369208336
174,174,,,0.0017678566509857774,,
174,174,,,,1.0,0.0015594027936458588
175,175,,,0.0017491504549980164,,
175,175,,,,1.0,0.0015424861339852214
176,176,,,0.0017309163231402636,,
176,176,,,,1.0,0.0015259425854310393
177,177,,,0.0017131194472312927,,
177,177,,,,1.0,0.0015097982250154018
178,178,,,0.0016957432962954044,,
178,178,,,,1.0,0.0014940222026780248
179,179,,,0.0016787585336714983,,
179,179,,,,1.0,0.0014786151004955173
180,180,,,0.0016621483955532312,,
180,180,,,,1.0,0.0014635485131293535
181,181,,,0.0016458911122754216,,
181,181,,,,1.0,0.001448819530196488
182,182,,,0.0016299739945679903,,
182,182,,,,1.0,0.001434410223737359
183,183,,,0.001614377018995583,,
183,183,,,,1.0,0.0014203365426510572
184,184,,,0.0015990894753485918,,
184,184,,,,1.0,0.0014065385330468416
185,185,,,0.0015840916894376278,,
185,185,,,,1.0,0.0013930266723036766
186,186,,,0.0015693734167143703,,
186,186,,,,1.0,0.0013797772116959095
187,187,,,0.001554924645461142,,
187,187,,,,1.0,0.0013667915482074022
188,188,,,0.0015407386235892773,,
188,188,,,,1.0,0.0013540529180318117
189,189,,,0.0015267914859578013,,
189,189,,,,1.0,0.0013415510766208172
190,190,,,0.0015130862593650818,,
190,190,,,,1.0,0.0013292648363858461
191,191,,,0.0014996095560491085,,
191,191,,,,1.0,0.0013172007165849209
192,192,,,0.0014863550895825028,,
192,192,,,,1.0,0.0013053449802100658
193,193,,,0.0014733151765540242,,
193,193,,,,1.0,0.0012936872662976384
194,194,,,0.0014604784082621336,,
194,194,,,,1.0,0.0012822113931179047
195,195,,,0.0014478432713076472,,
195,195,,,,1.0,0.0012709243455901742
196,196,,,0.0014353994047269225,,
196,196,,,,1.0,0.0012598230969160795
197,197,,,0.001423147041350603,,
197,197,,,,1.0,0.001248888554982841
198,198,,,0.001411068718880415,,
198,198,,,,1.0,0.0012381201377138495
199,199,,,0.0013991742162033916,,
199,199,,,,1.0,0.0012275283224880695
200,200,,,,1.0,0.0010467380052432418
200,200,1.0,0.0010025068186223507,,,
