epoch,step,test_accuracy,test_loss,train_loss,val_accuracy,val_loss
80,80,,,,0.7009999752044678,0.4743950664997101
81,81,,,0.47463250160217285,,
81,81,,,,0.7160000205039978,0.4612134099006653
82,82,,,0.46109628677368164,,
82,82,,,,0.7289999723434448,0.4471147358417511
83,83,,,0.4466369152069092,,
83,83,,,,0.746999979019165,0.4320431053638458
84,84,,,0.43120843172073364,,
84,84,,,,0.7580000162124634,0.41596174240112305
85,85,,,0.41478416323661804,,
85,85,,,,0.7720000147819519,0.39884695410728455
86,86,,,0.3973507881164551,,
86,86,,,,0.7940000295639038,0.3806971609592438
87,87,,,0.37892284989356995,,
87,87,,,,0.8169999718666077,0.36154064536094666
88,88,,,0.3595297336578369,,
88,88,,,,0.8309999704360962,0.34139859676361084
89,89,,,0.33922725915908813,,
89,89,,,,0.8519999980926514,0.320343941450119
90,90,,,0.3180830478668213,,
90,90,,,,0.8709999918937683,0.2984139025211334
91,91,,,0.29614678025245667,,
91,91,,,,0.8899999856948853,0.2757332921028137
92,92,,,0.2735673487186432,,
92,92,,,,0.9110000133514404,0.2525285482406616
93,93,,,0.25056150555610657,,
93,93,,,,0.9240000247955322,0.22896462678909302
94,94,,,0.22731244564056396,,
94,94,,,,0.9369999766349792,0.20532529056072235
95,95,,,0.20406442880630493,,
95,95,,,,0.9520000219345093,0.18196441233158112
96,96,,,0.1811569780111313,,
96,96,,,,0.9660000205039978,0.15929138660430908
97,97,,,0.15895727276802063,,
97,97,,,,0.9810000061988831,0.13773110508918762
98,98,,,0.13783517479896545,,
98,98,,,,0.9900000095367432,0.11771200597286224
99,99,,,0.1181747168302536,,
99,99,,,,0.9940000176429749,0.09961272031068802
100,100,,,0.10031888633966446,,
100,100,,,,0.9959999918937683,0.08368375152349472
101,101,,,0.08450595289468765,,
101,101,,,,0.9990000128746033,0.07001572847366333
102,102,,,0.07083794474601746,,
102,102,,,,1.0,0.05853688716888428
103,103,,,0.059269968420267105,,
103,103,,,,1.0,0.0490625724196434
104,104,,,0.049655843526124954,,
104,104,,,,1.0,0.041345901787281036
105,105,,,0.04178236424922943,,
105,105,,,,1.0,0.03510604798793793
106,106,,,0.03539435192942619,,
106,106,,,,1.0,0.030066093429923058
107,107,,,0.03022891841828823,,
107,107,,,,1.0,0.025977153331041336
108,108,,,0.026043863967061043,,
108,108,,,,1.0,0.022632207721471786
109,109,,,0.022631734609603882,,
109,109,,,,1.0,0.01986727863550186
110,110,,,0.019825290888547897,,
110,110,,,,1.0,0.017557015642523766
111,111,,,0.017494572326540947,,
111,111,,,,1.0,0.015608354471623898
112,112,,,0.01554147806018591,,
112,112,,,,1.0,0.013951878994703293
113,113,,,0.013891544193029404,,
113,113,,,,1.0,0.012535864487290382
114,114,,,0.012488926760852337,,
114,114,,,,1.0,0.011320465244352818
115,115,,,0.011291093192994595,,
115,115,,,,1.0,0.010273786261677742
116,116,,,0.010264169424772263,,
116,116,,,,1.0,0.009370576590299606
117,117,,,0.009380658157169819,,
117,117,,,,1.0,0.008589504286646843
118,118,,,0.008618419989943504,,
118,118,,,,1.0,0.007912681438028812
119,119,,,0.00795881636440754,,
119,119,,,,1.0,0.007324561942368746
120,120,,,0.007385905832052231,,
120,120,,,,1.0,0.006811852101236582
121,121,,,0.006886452902108431,,
121,121,,,,1.0,0.006363376975059509
122,122,,,0.006449143402278423,,
122,122,,,,1.0,0.005969487130641937
123,123,,,0.006064435467123985,,
123,123,,,,1.0,0.005622013937681913
124,124,,,0.005724289454519749,,
124,124,,,,1.0,0.005314047913998365
125,125,,,0.005421994253993034,,
125,125,,,,1.0,0.005039859563112259
126,126,,,0.005151898600161076,,
126,126,,,,1.0,0.00479448027908802
127,127,,,0.004909325856715441,,
127,127,,,,1.0,0.004573944956064224
128,128,,,0.0046904077753424644,,
128,128,,,,1.0,0.0043748230673372746
129,129,,,0.004491871222853661,,
129,129,,,,1.0,0.0041943201795220375
130,130,,,0.0043110353872179985,,
130,130,,,,1.0,0.004029996693134308
131,131,,,0.004145754035562277,,
131,131,,,,1.0,0.003879950614646077
132,132,,,0.0039940387941896915,,
132,132,,,,1.0,0.00374245410785079
133,133,,,0.0038544535636901855,,
133,133,,,,1.0,0.0036160643212497234
134,134,,,0.0037255757488310337,,
134,134,,,,1.0,0.0034996180329471827
135,135,,,0.0036063429433852434,,
135,135,,,,1.0,0.0033920565620064735
136,136,,,0.003495807759463787,,
136,136,,,,1.0,0.0032924627885222435
137,137,,,0.003393071237951517,,
137,137,,,,1.0,0.003200086997821927
138,138,,,0.0032974407076835632,,
138,138,,,,1.0,0.003114169929176569
139,139,,,0.003208296373486519,,
139,139,,,,1.0,0.0030341316014528275
140,140,,,0.003125040791928768,,
140,140,,,,1.0,0.002959436271339655
141,141,,,0.003047154052183032,,
141,141,,,,1.0,0.0028895349241793156
142,142,,,0.0029741995967924595,,
142,142,,,,1.0,0.0028240506071597338
143,143,,,0.0029057662468403578,,
143,143,,,,1.0,0.002762572607025504
144,144,,,0.0028414300177246332,,
144,144,,,,1.0,0.0027046932373195887
145,145,,,0.002780875889584422,,
145,145,,,,1.0,0.002650120295584202
146,146,,,0.002723759738728404,,
146,146,,,,1.0,0.0025985422544181347
147,147,,,0.002669831970706582,,
147,147,,,,1.0,0.002549723954871297
148,148,,,0.0026187878102064133,,
148,148,,,,1.0,0.002503408119082451
149,149,,,0.0025704209692776203,,
149,149,,,,1.0,0.0024593244306743145
150,150,,,0.002524470677599311,,
150,150,,,,1.0,0.0024173539131879807
151,151,,,0.002480775583535433,,
151,151,,,,1.0,0.002377274911850691
152,152,,,0.0024391389451920986,,
152,152,,,,1.0,0.002338928636163473
153,153,,,0.0023993784561753273,,
153,153,,,,1.0,0.0023021851666271687
154,154,,,0.0023613618686795235,,
154,154,,,,1.0,0.0022669199388474226
155,155,,,0.002324952045455575,,
155,155,,,,1.0,0.0022330153733491898
156,156,,,0.002290027216076851,,
156,156,,,,1.0,0.0022003527265042067
157,157,,,0.002256459090858698,,
157,157,,,,1.0,0.0021688577253371477
158,158,,,0.00222415872849524,,
158,158,,,,1.0,0.0021384551655501127
159,159,,,0.002193035092204809,,
159,159,,,,1.0,0.0021090467926114798
160,160,,,0.0021630055271089077,,
160,160,,,,1.0,0.0020805951207876205
161,161,,,0.0021339980885386467,,
161,161,,,,1.0,0.0020530212204903364
162,162,,,0.0021059440914541483,,
162,162,,,,1.0,0.0020262624602764845
163,163,,,0.0020787823013961315,,
163,163,,,,1.0,0.0020003044046461582
164,164,,,0.002052448457106948,,
164,164,,,,1.0,0.001975081628188491
165,165,,,0.002026907168328762,,
165,165,,,,1.0,0.0019505616510286927
166,166,,,0.0020021055825054646,,
166,166,,,,1.0,0.0019267118768766522
167,167,,,0.0019780010916292667,,
167,167,,,,1.0,0.0019034923752769828
168,168,,,0.001954559003934264,,
168,168,,,,1.0,0.0018808692693710327
169,169,,,0.0019317367114126682,,
169,169,,,,1.0,0.001858826377429068
170,170,,,0.0019095069728791714,,
170,170,,,,1.0,0.0018373207421973348
171,171,,,0.001887843245640397,,
171,171,,,,1.0,0.0018163479398936033
172,172,,,0.0018667090917006135,,
172,172,,,,1.0,0.0017958657117560506
173,173,,,0.0018460842547938228,,
173,173,,,,1.0,0.001775869750417769
174,174,,,0.0018259471980854869,,
174,174,,,,1.0,0.0017563338624313474
175,175,,,0.0018062703311443329,,
175,175,,,,1.0,0.0017372398870065808
176,176,,,0.0017870354931801558,,
176,176,,,,1.0,0.0017185602337121964
177,177,,,0.0017682226607576013,,
177,177,,,,1.0,0.0017002967651933432
178,178,,,0.0017498164670541883,,
178,178,,,,1.0,0.0016824177000671625
179,179,,,0.0017317970050498843,,
179,179,,,,1.0,0.0016649180324748158
180,180,,,0.0017141480930149555,,
180,180,,,,1.0,0.0016477745957672596
181,181,,,0.0016968544805422425,,
181,181,,,,1.0,0.0016309786587953568
182,182,,,0.0016799038276076317,,
182,182,,,,1.0,0.0016145177651196718
183,183,,,0.001663283328525722,,
183,183,,,,1.0,0.001598380971699953
184,184,,,0.001646978547796607,,
184,184,,,,1.0,0.001582547090947628
185,185,,,0.0016309776110574603,,
185,185,,,,1.0,0.0015670217107981443
186,186,,,0.0016152712050825357,,
186,186,,,,1.0,0.0015517809661105275
187,187,,,0.0015998518792912364,,
187,187,,,,1.0,0.0015368172898888588
188,188,,,0.0015847021713852882,,
188,188,,,,1.0,0.0015221302164718509
189,189,,,0.0015698177739977837,,
189,189,,,,1.0,0.0015076998388394713
190,190,,,0.001555193797685206,,
190,190,,,,1.0,0.001493526971898973
191,191,,,0.0015408139443024993,,
191,191,,,,1.0,0.0014795914757996798
192,192,,,0.0015266730915755033,,
192,192,,,,1.0,0.0014658996369689703
193,193,,,0.0015127654187381268,,
193,193,,,,1.0,0.0014524344587698579
194,194,,,0.0014990903437137604,,
194,194,,,,1.0,0.0014391959412023425
195,195,,,0.0014856274938210845,,
195,195,,,,1.0,0.0014261698815971613
196,196,,,0.0014723888598382473,,
196,196,,,,1.0,0.0014133593067526817
197,197,,,0.0014593463856726885,,
197,197,,,,1.0,0.001400752691552043
198,198,,,0.0014465060085058212,,
198,198,,,,1.0,0.00138834526296705
199,199,,,0.0014338669134303927,,
199,199,,,,1.0,0.001376125612296164
200,200,,,,1.0,0.0014729674439877272
200,200,1.0,0.0013131290907040238,,,
