,itr,loss
0,101.0,2.1438965797424316
1,102.0,2.145414113998413
2,103.0,2.1278927326202393
3,104.0,2.1179516315460205
4,105.0,2.1458842754364014
5,106.0,2.123441219329834
6,107.0,2.094709634780884
7,108.0,2.11509108543396
8,109.0,2.1050398349761963
9,110.0,2.0566697120666504
10,111.0,2.0729382038116455
11,112.0,2.0396556854248047
12,113.0,2.011248826980591
13,114.0,1.9948041439056396
14,115.0,1.980181336402893
15,116.0,1.9990195035934448
16,117.0,1.9770413637161255
17,118.0,1.9588851928710938
18,119.0,1.9392049312591553
19,120.0,1.957745909690857
20,121.0,2.033344030380249
21,122.0,2.1877474784851074
22,123.0,2.041156530380249
23,124.0,2.032834768295288
24,125.0,2.048020601272583
25,126.0,2.0111441612243652
26,127.0,1.9996299743652344
27,128.0,1.988810658454895
28,129.0,1.9759186506271362
29,130.0,1.9720728397369385
30,131.0,2.0000288486480713
31,132.0,1.9353011846542358
32,133.0,1.9620177745819092
33,134.0,1.931640863418579
34,135.0,1.9381006956100464
35,136.0,1.9354639053344727
36,137.0,1.9438484907150269
37,138.0,1.908386468887329
38,139.0,1.9368343353271484
39,140.0,1.9150536060333252
40,141.0,1.8977742195129395
41,142.0,1.9427281618118286
42,143.0,1.8936737775802612
43,144.0,1.8978922367095947
44,145.0,1.9027787446975708
45,146.0,1.8764795064926147
46,147.0,1.8810253143310547
47,148.0,1.8839490413665771
48,149.0,1.916021466255188
49,150.0,1.9575872421264648
50,151.0,1.9734883308410645
51,152.0,1.88373601436615
52,153.0,1.8641808032989502
53,154.0,1.8938311338424683
54,155.0,1.9123526811599731
55,156.0,1.9015746116638184
56,157.0,1.8343225717544556
57,158.0,1.8662315607070923
58,159.0,1.8418347835540771
59,160.0,1.8534413576126099
60,161.0,1.8734462261199951
61,162.0,1.8402657508850098
62,163.0,1.8413997888565063
63,164.0,1.9576101303100586
64,165.0,2.05846905708313
65,166.0,2.061957597732544
66,167.0,1.9355014562606812
67,168.0,2.0190834999084473
68,169.0,1.9369090795516968
69,170.0,1.9308512210845947
70,171.0,1.8980371952056885
71,172.0,1.8681119680404663
72,173.0,1.9003782272338867
73,174.0,1.8166218996047974
74,175.0,1.8413797616958618
75,176.0,1.8386735916137695
76,177.0,1.8664065599441528
77,178.0,1.8243485689163208
78,179.0,1.808616280555725
79,180.0,1.7852447032928467
80,181.0,1.8013688325881958
81,182.0,1.7999781370162964
82,183.0,1.7806055545806885
83,184.0,1.7715550661087036
84,185.0,1.7739827632904053
85,186.0,1.7655575275421143
86,187.0,1.7472807168960571
87,188.0,1.7330433130264282
88,189.0,1.7710835933685303
89,190.0,1.9353352785110474
90,191.0,2.1516788005828857
91,192.0,2.0434882640838623
92,193.0,1.797062635421753
93,194.0,1.9269695281982422
94,195.0,1.8046258687973022
95,196.0,1.8610140085220337
96,197.0,1.7858084440231323
97,198.0,1.8130300045013428
98,199.0,1.7897759675979614
99,200.0,1.796903371810913
