,itr,loss
0,8001.0,4.8122687339782715
1,8002.0,4.826220989227295
2,8003.0,4.804568290710449
3,8004.0,4.801668167114258
4,8005.0,4.828866958618164
5,8006.0,4.839175701141357
6,8007.0,4.815340995788574
7,8008.0,4.850585460662842
8,8009.0,4.822465419769287
9,8010.0,4.835017681121826
10,8011.0,4.839441299438477
11,8012.0,4.826612949371338
12,8013.0,4.839663982391357
13,8014.0,4.815551280975342
14,8015.0,4.865859031677246
15,8016.0,4.820851802825928
16,8017.0,4.825717449188232
17,8018.0,4.8432183265686035
18,8019.0,4.8202128410339355
19,8020.0,4.823834419250488
20,8021.0,4.826336860656738
21,8022.0,4.82219123840332
22,8023.0,4.810833930969238
23,8024.0,4.832796573638916
24,8025.0,4.832390308380127
25,8026.0,4.823172569274902
26,8027.0,4.819962978363037
27,8028.0,4.8286895751953125
28,8029.0,4.826441764831543
29,8030.0,4.816352844238281
30,8031.0,4.804195404052734
31,8032.0,4.815586090087891
32,8033.0,4.813713073730469
33,8034.0,4.803706645965576
34,8035.0,4.8137736320495605
35,8036.0,4.826114654541016
36,8037.0,4.836133003234863
37,8038.0,4.823139190673828
38,8039.0,4.81223726272583
39,8040.0,4.812621593475342
40,8041.0,4.807247638702393
41,8042.0,4.817261695861816
42,8043.0,4.813834190368652
43,8044.0,4.817747116088867
44,8045.0,4.809777736663818
45,8046.0,4.813719272613525
46,8047.0,4.815559387207031
47,8048.0,4.831343173980713
48,8049.0,4.820202827453613
49,8050.0,4.823892593383789
50,8051.0,4.810245990753174
51,8052.0,4.806011199951172
52,8053.0,4.825252532958984
53,8054.0,4.816486835479736
54,8055.0,4.7976202964782715
55,8056.0,4.827811241149902
56,8057.0,4.816270351409912
57,8058.0,4.82933235168457
58,8059.0,4.8052263259887695
59,8060.0,4.829784870147705
60,8061.0,4.832400798797607
61,8062.0,4.823351860046387
62,8063.0,4.8321638107299805
63,8064.0,4.810190677642822
64,8065.0,4.80349063873291
65,8066.0,4.811676025390625
66,8067.0,4.810734272003174
67,8068.0,4.828005313873291
68,8069.0,4.821591377258301
69,8070.0,4.82194185256958
70,8071.0,4.813003063201904
71,8072.0,4.794571399688721
72,8073.0,4.823053359985352
73,8074.0,4.8068976402282715
74,8075.0,4.8275532722473145
75,8076.0,4.8097758293151855
76,8077.0,4.807391166687012
77,8078.0,4.820980072021484
78,8079.0,4.830087661743164
79,8080.0,4.822419166564941
80,8081.0,4.809423446655273
81,8082.0,4.817972660064697
82,8083.0,4.826858043670654
83,8084.0,4.807085037231445
84,8085.0,4.853015899658203
85,8086.0,4.830166816711426
86,8087.0,4.8127760887146
87,8088.0,4.811823844909668
88,8089.0,4.842445373535156
89,8090.0,4.856973171234131
90,8091.0,4.79726505279541
91,8092.0,4.822831630706787
92,8093.0,4.826045513153076
93,8094.0,4.8239641189575195
94,8095.0,4.801746845245361
95,8096.0,4.7994384765625
96,8097.0,4.811357021331787
97,8098.0,4.8462419509887695
98,8099.0,4.812077522277832
99,8100.0,4.812211513519287
