,itr,loss
0,3601.0,1.544684886932373
1,3602.0,1.489180088043213
2,3603.0,1.516050100326538
3,3604.0,1.5300426483154297
4,3605.0,1.511366844177246
5,3606.0,1.5183378458023071
6,3607.0,1.5096572637557983
7,3608.0,1.5095641613006592
8,3609.0,1.536607027053833
9,3610.0,1.5227688550949097
10,3611.0,1.5088905096054077
11,3612.0,1.5149145126342773
12,3613.0,1.5056253671646118
13,3614.0,1.517458438873291
14,3615.0,1.5119311809539795
15,3616.0,1.5043790340423584
16,3617.0,1.4988174438476562
17,3618.0,1.5260721445083618
18,3619.0,1.5173958539962769
19,3620.0,1.4991704225540161
20,3621.0,1.5248221158981323
21,3622.0,1.492209792137146
22,3623.0,1.519608736038208
23,3624.0,1.5260790586471558
24,3625.0,1.5040956735610962
25,3626.0,1.5166752338409424
26,3627.0,1.5168739557266235
27,3628.0,1.5015997886657715
28,3629.0,1.4976201057434082
29,3630.0,1.5037860870361328
30,3631.0,1.5027012825012207
31,3632.0,1.5103782415390015
32,3633.0,1.514324426651001
33,3634.0,1.4889495372772217
34,3635.0,1.5043929815292358
35,3636.0,1.5110907554626465
36,3637.0,1.5169191360473633
37,3638.0,1.50898277759552
38,3639.0,1.499592900276184
39,3640.0,1.510175108909607
40,3641.0,1.5136770009994507
41,3642.0,1.517822265625
42,3643.0,1.5104376077651978
43,3644.0,1.5104066133499146
44,3645.0,1.5211255550384521
45,3646.0,1.5158650875091553
46,3647.0,1.499697208404541
47,3648.0,1.5202828645706177
48,3649.0,1.5082361698150635
49,3650.0,1.515660047531128
50,3651.0,1.498428463935852
51,3652.0,1.5030373334884644
52,3653.0,1.4829908609390259
53,3654.0,1.4984122514724731
54,3655.0,1.5013631582260132
55,3656.0,1.4990755319595337
56,3657.0,1.5191181898117065
57,3658.0,1.5036110877990723
58,3659.0,1.5021774768829346
59,3660.0,1.5152665376663208
60,3661.0,1.5307234525680542
61,3662.0,1.5193545818328857
62,3663.0,1.507434606552124
63,3664.0,1.5152297019958496
64,3665.0,1.5251452922821045
65,3666.0,1.5114679336547852
66,3667.0,1.4929144382476807
67,3668.0,1.493916392326355
68,3669.0,1.4911820888519287
69,3670.0,1.4800132513046265
70,3671.0,1.5264976024627686
71,3672.0,1.4976035356521606
72,3673.0,1.5056180953979492
73,3674.0,1.5041800737380981
74,3675.0,1.506347417831421
75,3676.0,1.4837478399276733
76,3677.0,1.522249460220337
77,3678.0,1.4964462518692017
78,3679.0,1.509187936782837
79,3680.0,1.5024036169052124
80,3681.0,1.5016849040985107
81,3682.0,1.500533938407898
82,3683.0,1.508812665939331
83,3684.0,1.5123480558395386
84,3685.0,1.5000227689743042
85,3686.0,1.4967981576919556
86,3687.0,1.5160415172576904
87,3688.0,1.510020136833191
88,3689.0,1.4958460330963135
89,3690.0,1.5148338079452515
90,3691.0,1.5181008577346802
91,3692.0,1.5102298259735107
92,3693.0,1.5168852806091309
93,3694.0,1.5215791463851929
94,3695.0,1.5288692712783813
95,3696.0,1.525077223777771
96,3697.0,1.5190284252166748
97,3698.0,1.517382025718689
98,3699.0,1.500505805015564
99,3700.0,1.5231356620788574
100,3701.0,1.5021716356277466
101,3702.0,1.4927812814712524
102,3703.0,1.4990549087524414
103,3704.0,1.4969525337219238
104,3705.0,1.513914704322815
105,3706.0,1.5206166505813599
