,itr,loss
0,1601.0,1.6939772367477417
1,1602.0,1.7063236236572266
2,1603.0,1.6852798461914062
3,1604.0,1.732049584388733
4,1605.0,1.7254718542099
5,1606.0,1.694602370262146
6,1607.0,1.677644968032837
7,1608.0,1.7137014865875244
8,1609.0,1.706978440284729
9,1610.0,1.696144700050354
10,1611.0,1.7083262205123901
11,1612.0,1.6809839010238647
12,1613.0,1.693007230758667
13,1614.0,1.7048546075820923
14,1615.0,1.6970629692077637
15,1616.0,1.6865471601486206
16,1617.0,1.6961549520492554
17,1618.0,1.7026406526565552
18,1619.0,1.7023186683654785
19,1620.0,1.6915100812911987
20,1621.0,1.695495367050171
21,1622.0,1.7099655866622925
22,1623.0,1.7024686336517334
23,1624.0,1.696874976158142
24,1625.0,1.6828807592391968
25,1626.0,1.7047542333602905
26,1627.0,1.7023118734359741
27,1628.0,1.7026499509811401
28,1629.0,1.6838245391845703
29,1630.0,1.711385726928711
30,1631.0,1.7273075580596924
31,1632.0,1.6847087144851685
32,1633.0,1.707008957862854
33,1634.0,1.6963622570037842
34,1635.0,1.6774992942810059
35,1636.0,1.7146015167236328
36,1637.0,1.703695297241211
37,1638.0,1.7086105346679688
38,1639.0,1.714600682258606
39,1640.0,1.699058175086975
40,1641.0,1.6956390142440796
41,1642.0,1.7141971588134766
42,1643.0,1.6883587837219238
43,1644.0,1.7073569297790527
44,1645.0,1.704542875289917
45,1646.0,1.674312710762024
46,1647.0,1.689648151397705
47,1648.0,1.6816667318344116
48,1649.0,1.7056117057800293
49,1650.0,1.6974380016326904
50,1651.0,1.688422679901123
51,1652.0,1.6838831901550293
52,1653.0,1.6937625408172607
53,1654.0,1.7108274698257446
54,1655.0,1.6779555082321167
55,1656.0,1.6895235776901245
56,1657.0,1.6905860900878906
57,1658.0,1.6824097633361816
58,1659.0,1.6749252080917358
59,1660.0,1.6980348825454712
60,1661.0,1.682494044303894
61,1662.0,1.6976333856582642
62,1663.0,1.6949119567871094
63,1664.0,1.68577241897583
64,1665.0,1.6912007331848145
65,1666.0,1.7043914794921875
66,1667.0,1.6949470043182373
67,1668.0,1.6839298009872437
68,1669.0,1.6985032558441162
69,1670.0,1.695451259613037
70,1671.0,1.6651707887649536
71,1672.0,1.6900476217269897
72,1673.0,1.6955617666244507
73,1674.0,1.6820005178451538
74,1675.0,1.7008908987045288
75,1676.0,1.6814184188842773
76,1677.0,1.6761105060577393
77,1678.0,1.6796480417251587
78,1679.0,1.6810787916183472
79,1680.0,1.686388373374939
80,1681.0,1.702201247215271
81,1682.0,1.6984766721725464
82,1683.0,1.682835578918457
83,1684.0,1.6854546070098877
84,1685.0,1.7122694253921509
85,1686.0,1.6991065740585327
86,1687.0,1.6802104711532593
87,1688.0,1.697008728981018
88,1689.0,1.7033189535140991
89,1690.0,1.678762435913086
90,1691.0,1.6923913955688477
91,1692.0,1.689584732055664
92,1693.0,1.7036051750183105
93,1694.0,1.6720434427261353
94,1695.0,1.686193585395813
95,1696.0,1.6806784868240356
96,1697.0,1.6766717433929443
97,1698.0,1.6860233545303345
98,1699.0,1.6972261667251587
99,1700.0,1.699224829673767
100,1701.0,1.6861166954040527
101,1702.0,1.679445505142212
102,1703.0,1.6838934421539307
103,1704.0,1.7035478353500366
104,1705.0,1.6898462772369385
105,1706.0,1.6844713687896729
106,1707.0,1.6952669620513916
107,1708.0,1.7088335752487183
108,1709.0,1.7067914009094238
109,1710.0,1.6695863008499146
110,1711.0,1.6870622634887695
111,1712.0,1.6770758628845215
112,1713.0,1.6793193817138672
113,1714.0,1.6817306280136108
114,1715.0,1.7140825986862183
115,1716.0,1.7049438953399658
116,1717.0,1.680768609046936
117,1718.0,1.7098747491836548
118,1719.0,1.6571210622787476
119,1720.0,1.695314884185791
120,1721.0,1.6994614601135254
121,1722.0,1.6809262037277222
122,1723.0,1.6594582796096802
123,1724.0,1.671396017074585
124,1725.0,1.695980429649353
125,1726.0,1.684342384338379
126,1727.0,1.6743414402008057
127,1728.0,1.6586649417877197
128,1729.0,1.6843819618225098
129,1730.0,1.6995363235473633
130,1731.0,1.6829286813735962
131,1732.0,1.6885433197021484
132,1733.0,1.683903694152832
133,1734.0,1.6930952072143555
134,1735.0,1.6896498203277588
135,1736.0,1.6836657524108887
136,1737.0,1.679526925086975
137,1738.0,1.675466537475586
138,1739.0,1.6671295166015625
139,1740.0,1.694886565208435
140,1741.0,1.6910909414291382
141,1742.0,1.6859798431396484
142,1743.0,1.6802281141281128
143,1744.0,1.672691822052002
144,1745.0,1.6837471723556519
145,1746.0,1.672910451889038
146,1747.0,1.6868683099746704
147,1748.0,1.675499439239502
148,1749.0,1.6812235116958618
149,1750.0,1.6725693941116333
150,1751.0,1.7093439102172852
151,1752.0,1.7100927829742432
152,1753.0,1.6714900732040405
153,1754.0,1.6878546476364136
154,1755.0,1.6651568412780762
155,1756.0,1.6819130182266235
156,1757.0,1.6834639310836792
157,1758.0,1.6917747259140015
158,1759.0,1.6925220489501953
159,1760.0,1.6852984428405762
160,1761.0,1.6898945569992065
161,1762.0,1.6644574403762817
162,1763.0,1.6772348880767822
163,1764.0,1.6974198818206787
164,1765.0,1.6717547178268433
165,1766.0,1.6956939697265625
166,1767.0,1.674231767654419
167,1768.0,1.6977351903915405
168,1769.0,1.6681314706802368
169,1770.0,1.6782197952270508
170,1771.0,1.6846177577972412
171,1772.0,1.6764929294586182
172,1773.0,1.681411623954773
173,1774.0,1.6769962310791016
174,1775.0,1.6800295114517212
175,1776.0,1.6814782619476318
176,1777.0,1.6797572374343872
177,1778.0,1.6878609657287598
178,1779.0,1.6908884048461914
179,1780.0,1.6835706233978271
180,1781.0,1.6984151601791382
181,1782.0,1.6810245513916016
182,1783.0,1.6830074787139893
183,1784.0,1.6879826784133911
184,1785.0,1.6866294145584106
185,1786.0,1.6745092868804932
186,1787.0,1.6894441843032837
187,1788.0,1.693723440170288
188,1789.0,1.6780729293823242
189,1790.0,1.6945326328277588
190,1791.0,1.6737987995147705
191,1792.0,1.6925408840179443
192,1793.0,1.6650652885437012
193,1794.0,1.6807011365890503
194,1795.0,1.6712168455123901
195,1796.0,1.6827367544174194
196,1797.0,1.6878294944763184
197,1798.0,1.6915218830108643
198,1799.0,1.66411292552948
199,1800.0,1.6774420738220215
