,itr,loss
0,11501.0,0.8216124773025513
1,11502.0,0.8773372173309326
2,11503.0,0.9785469770431519
3,11504.0,0.9527373909950256
4,11505.0,0.8264293074607849
5,11506.0,1.026023507118225
6,11507.0,0.8909533023834229
7,11508.0,1.0390926599502563
8,11509.0,0.9174933433532715
9,11510.0,0.9132880568504333
10,11511.0,1.0356166362762451
11,11512.0,0.8509629964828491
12,11513.0,0.9295759797096252
13,11514.0,0.9550890922546387
14,11515.0,0.8938776254653931
15,11516.0,0.9135385751724243
16,11517.0,0.8593928813934326
17,11518.0,0.8445158004760742
18,11519.0,0.8638550043106079
19,11520.0,0.8498765826225281
20,11521.0,0.8772726655006409
21,11522.0,0.8684559464454651
22,11523.0,0.9210189580917358
23,11524.0,0.9341918230056763
24,11525.0,0.9544481635093689
25,11526.0,1.004936695098877
26,11527.0,0.9000850319862366
27,11528.0,1.066964030265808
28,11529.0,0.9997460842132568
29,11530.0,1.0056312084197998
30,11531.0,0.9558136463165283
31,11532.0,0.954006552696228
32,11533.0,0.9754558801651001
33,11534.0,0.9468781352043152
34,11535.0,0.9642682671546936
35,11536.0,0.9332526326179504
36,11537.0,0.9583309292793274
37,11538.0,0.9486709833145142
38,11539.0,0.9083201289176941
39,11540.0,0.8720914125442505
40,11541.0,0.8596064448356628
41,11542.0,0.8693214654922485
42,11543.0,0.8708335161209106
43,11544.0,1.058201551437378
44,11545.0,1.0451667308807373
45,11546.0,1.1013309955596924
46,11547.0,0.9935922026634216
47,11548.0,1.2251803874969482
48,11549.0,0.9184634685516357
49,11550.0,1.045112133026123
50,11551.0,1.0113712549209595
51,11552.0,1.0782909393310547
52,11553.0,0.9958232641220093
53,11554.0,1.0465795993804932
54,11555.0,1.0045417547225952
55,11556.0,1.0253376960754395
56,11557.0,1.0094510316848755
57,11558.0,0.9265496134757996
58,11559.0,0.9152621030807495
59,11560.0,0.9838171601295471
60,11561.0,1.0471638441085815
61,11562.0,0.9264795184135437
62,11563.0,0.8723850846290588
63,11564.0,0.949037492275238
64,11565.0,0.8809192180633545
65,11566.0,0.9207351803779602
66,11567.0,0.8691226840019226
67,11568.0,0.8758082985877991
68,11569.0,1.0135776996612549
69,11570.0,1.2043358087539673
70,11571.0,1.0060583353042603
71,11572.0,1.1309781074523926
72,11573.0,1.0125888586044312
73,11574.0,1.0296039581298828
74,11575.0,0.9419752955436707
75,11576.0,0.9646735191345215
76,11577.0,0.9723448157310486
77,11578.0,0.9571248292922974
78,11579.0,0.9066870808601379
79,11580.0,0.8906497359275818
80,11581.0,0.9291704297065735
81,11582.0,0.8978039026260376
82,11583.0,0.9371412396430969
83,11584.0,1.0045676231384277
84,11585.0,0.9096020460128784
85,11586.0,0.9103269577026367
86,11587.0,0.8578243255615234
87,11588.0,0.8771063685417175
88,11589.0,0.8905619978904724
89,11590.0,0.8803261518478394
90,11591.0,0.8670620322227478
91,11592.0,0.8529077172279358
92,11593.0,0.8493484258651733
93,11594.0,0.8734568357467651
94,11595.0,0.8421121835708618
95,11596.0,0.8507526516914368
96,11597.0,0.866743266582489
97,11598.0,0.8621916770935059
98,11599.0,0.8324779272079468
99,11600.0,0.8388399481773376
