,itr,loss
0,801.0,1.228270411491394
1,802.0,1.2061123847961426
2,803.0,1.2219960689544678
3,804.0,1.1880991458892822
4,805.0,1.207046627998352
5,806.0,1.207173228263855
6,807.0,1.2870980501174927
7,808.0,1.3305048942565918
8,809.0,1.31434166431427
9,810.0,1.2402254343032837
10,811.0,1.2775765657424927
11,812.0,1.2208331823349
12,813.0,1.2321261167526245
13,814.0,1.2319540977478027
14,815.0,1.2047306299209595
15,816.0,1.2127132415771484
16,817.0,1.2332720756530762
17,818.0,1.3037302494049072
18,819.0,1.2734408378601074
19,820.0,1.2280715703964233
20,821.0,1.2918944358825684
21,822.0,1.286576509475708
22,823.0,1.2876648902893066
23,824.0,1.3031657934188843
24,825.0,1.2809211015701294
25,826.0,1.290626883506775
26,827.0,1.1985034942626953
27,828.0,1.2470273971557617
28,829.0,1.2291066646575928
29,830.0,1.2303097248077393
30,831.0,1.288838505744934
31,832.0,1.2700045108795166
32,833.0,1.2642861604690552
33,834.0,1.2303483486175537
34,835.0,1.2393721342086792
35,836.0,1.2088980674743652
36,837.0,1.2423993349075317
37,838.0,1.2416900396347046
38,839.0,1.1976441144943237
39,840.0,1.1999391317367554
40,841.0,1.2449171543121338
41,842.0,1.2046196460723877
42,843.0,1.1991815567016602
43,844.0,1.2116000652313232
44,845.0,1.1992628574371338
45,846.0,1.183593511581421
46,847.0,1.1882447004318237
47,848.0,1.2005791664123535
48,849.0,1.186866283416748
49,850.0,1.1908924579620361
50,851.0,1.2100062370300293
51,852.0,1.1790997982025146
52,853.0,1.180713176727295
53,854.0,1.1892437934875488
54,855.0,1.1881171464920044
55,856.0,1.1883652210235596
56,857.0,1.1752740144729614
57,858.0,1.1600698232650757
58,859.0,1.1829839944839478
59,860.0,1.177290678024292
60,861.0,1.1673082113265991
61,862.0,1.1616629362106323
62,863.0,1.1929117441177368
63,864.0,1.1588215827941895
64,865.0,1.1702196598052979
65,866.0,1.1812461614608765
66,867.0,1.1693944931030273
67,868.0,1.1651006937026978
68,869.0,1.1842669248580933
69,870.0,1.171297550201416
70,871.0,1.163231372833252
71,872.0,1.161344289779663
72,873.0,1.1788437366485596
73,874.0,1.1803399324417114
74,875.0,1.1777552366256714
75,876.0,1.1739686727523804
76,877.0,1.1881177425384521
77,878.0,1.1785023212432861
78,879.0,1.1649466753005981
79,880.0,1.1705437898635864
80,881.0,1.1728476285934448
81,882.0,1.1908217668533325
82,883.0,1.1807302236557007
83,884.0,1.177758812904358
84,885.0,1.1867541074752808
85,886.0,1.1990517377853394
86,887.0,1.1835346221923828
87,888.0,1.180027723312378
88,889.0,1.17190420627594
89,890.0,1.2100459337234497
90,891.0,1.2261728048324585
91,892.0,1.1909791231155396
92,893.0,1.2137526273727417
93,894.0,1.237409234046936
94,895.0,1.1879483461380005
95,896.0,1.211743712425232
96,897.0,1.2162225246429443
97,898.0,1.1821025609970093
98,899.0,1.1907817125320435
99,900.0,1.2048321962356567
