,itr,loss
0,3801.0,2.2705790996551514
1,3802.0,2.2655694484710693
2,3803.0,2.274182081222534
3,3804.0,2.262126922607422
4,3805.0,2.2713589668273926
5,3806.0,2.26180100440979
6,3807.0,2.271836042404175
7,3808.0,2.270146608352661
8,3809.0,2.2793192863464355
9,3810.0,2.285482406616211
10,3811.0,2.2761731147766113
11,3812.0,2.261671781539917
12,3813.0,2.2603087425231934
13,3814.0,2.267071008682251
14,3815.0,2.2586140632629395
15,3816.0,2.2772560119628906
16,3817.0,2.26657772064209
17,3818.0,2.263399124145508
18,3819.0,2.2716784477233887
19,3820.0,2.2766993045806885
20,3821.0,2.2690694332122803
21,3822.0,2.271559476852417
22,3823.0,2.267268657684326
23,3824.0,2.2651515007019043
24,3825.0,2.2645206451416016
25,3826.0,2.2708818912506104
26,3827.0,2.26192569732666
27,3828.0,2.257373571395874
28,3829.0,2.261756181716919
29,3830.0,2.2678351402282715
30,3831.0,2.2728052139282227
31,3832.0,2.2855162620544434
32,3833.0,2.305936813354492
33,3834.0,2.325744867324829
34,3835.0,2.274108648300171
35,3836.0,2.267646551132202
36,3837.0,2.297839403152466
37,3838.0,2.253526210784912
38,3839.0,2.2825582027435303
39,3840.0,2.3035688400268555
40,3841.0,2.2982003688812256
41,3842.0,2.281797409057617
42,3843.0,2.2630984783172607
43,3844.0,2.2829625606536865
44,3845.0,2.2906172275543213
45,3846.0,2.2696774005889893
46,3847.0,2.2812650203704834
47,3848.0,2.275306463241577
48,3849.0,2.2580769062042236
49,3850.0,2.267606258392334
50,3851.0,2.28051495552063
51,3852.0,2.254831552505493
52,3853.0,2.26448917388916
53,3854.0,2.299161195755005
54,3855.0,2.2910449504852295
55,3856.0,2.2671799659729004
56,3857.0,2.265048027038574
57,3858.0,2.2884864807128906
58,3859.0,2.274535655975342
59,3860.0,2.2588188648223877
60,3861.0,2.2860922813415527
61,3862.0,2.2810914516448975
62,3863.0,2.2639803886413574
63,3864.0,2.260080099105835
64,3865.0,2.2832095623016357
65,3866.0,2.2690865993499756
66,3867.0,2.255297899246216
67,3868.0,2.2598540782928467
68,3869.0,2.270721673965454
69,3870.0,2.2620627880096436
70,3871.0,2.2664549350738525
71,3872.0,2.259840965270996
72,3873.0,2.2643821239471436
73,3874.0,2.2627177238464355
74,3875.0,2.26296067237854
75,3876.0,2.2607061862945557
76,3877.0,2.256582736968994
77,3878.0,2.2568612098693848
78,3879.0,2.262336492538452
79,3880.0,2.267580270767212
80,3881.0,2.2618227005004883
81,3882.0,2.2695376873016357
82,3883.0,2.2840325832366943
83,3884.0,2.2627475261688232
84,3885.0,2.2661335468292236
85,3886.0,2.270589590072632
86,3887.0,2.269421339035034
87,3888.0,2.2725155353546143
88,3889.0,2.263420581817627
89,3890.0,2.265232563018799
90,3891.0,2.2642722129821777
91,3892.0,2.2739531993865967
92,3893.0,2.2828755378723145
93,3894.0,2.2661170959472656
94,3895.0,2.264601945877075
95,3896.0,2.2629520893096924
96,3897.0,2.2732722759246826
97,3898.0,2.2817254066467285
98,3899.0,2.272789478302002
99,3900.0,2.2714641094207764
